DATETIME,DATE,PERIOD,PRICE_SP,PRICE_PT
2025-10-05 19:45:00,2025-10-05,80,72.05,72.05
2025-10-05 20:00:00,2025-10-05,81,64.92,64.92
2025-10-05 20:15:00,2025-10-05,82,64.92,64.92
2025-10-05 20:30:00,2025-10-05,83,75.76,75.76
2025-10-05 20:45:00,2025-10-05,84,75.76,75.76
2025-10-05 21:00:00,2025-10-05,85,87.26,87.26
2025-10-05 21:15:00,2025-10-05,86,87.26,87.26
2025-10-05 21:30:00,2025-10-05,87,82.25,82.25
2025-10-05 21:45:00,2025-10-05,88,75.76,75.76
2025-10-05 22:00:00,2025-10-05,89,68.46,68.46
2025-10-05 22:15:00,2025-10-05,90,64.92,64.92
2025-10-05 22:30:00,2025-10-05,91,62.65,62.65
2025-10-05 22:45:00,2025-10-05,92,45.93,45.93
2025-10-05 23:00:00,2025-10-05,93,45.1,45.1
2025-10-05 23:15:00,2025-10-05,94,45.0,45.0
2025-10-05 23:30:00,2025-10-05,95,39.4,39.4
2025-10-05 23:45:00,2025-10-05,96,35.02,35.02
2025-10-06 00:00:00,2025-10-06,1,45.33,45.33
2025-10-06 00:15:00,2025-10-06,2,45.2,45.2
2025-10-06 00:30:00,2025-10-06,3,44.9,44.9
2025-10-06 00:45:00,2025-10-06,4,44.87,44.87
2025-10-06 01:00:00,2025-10-06,5,44.87,44.87
2025-10-06 01:15:00,2025-10-06,6,44.8,44.8
2025-10-06 01:30:00,2025-10-06,7,40.0,40.0
2025-10-06 01:45:00,2025-10-06,8,40.0,40.0
2025-10-06 02:00:00,2025-10-06,9,39.67,39.67
2025-10-06 02:15:00,2025-10-06,10,42.79,42.79
2025-10-06 02:30:00,2025-10-06,11,44.87,44.87
2025-10-06 02:45:00,2025-10-06,12,44.87,44.87
2025-10-06 03:00:00,2025-10-06,13,45.1,45.1
2025-10-06 03:15:00,2025-10-06,14,45.12,45.12
2025-10-06 03:30:00,2025-10-06,15,45.2,45.2
2025-10-06 03:45:00,2025-10-06,16,45.5,45.5
2025-10-06 04:00:00,2025-10-06,17,45.76,45.76
2025-10-06 04:15:00,2025-10-06,18,46.1,46.1
2025-10-06 04:30:00,2025-10-06,19,47.55,47.55
2025-10-06 04:45:00,2025-10-06,20,47.81,47.81
2025-10-06 05:00:00,2025-10-06,21,47.94,47.94
2025-10-06 05:15:00,2025-10-06,22,48.2,48.2
2025-10-06 05:30:00,2025-10-06,23,55.0,55.0
2025-10-06 05:45:00,2025-10-06,24,72.1,72.1
2025-10-06 06:00:00,2025-10-06,25,55.7,55.7
2025-10-06 06:15:00,2025-10-06,26,81.68,81.68
2025-10-06 06:30:00,2025-10-06,27,88.56,88.56
2025-10-06 06:45:00,2025-10-06,28,102.28,102.28
2025-10-06 07:00:00,2025-10-06,29,101.03,101.03
2025-10-06 07:15:00,2025-10-06,30,113.99,113.99
2025-10-06 07:30:00,2025-10-06,31,115.64,113.55
2025-10-06 07:45:00,2025-10-06,32,120.74,120.69
2025-10-06 08:00:00,2025-10-06,33,131.63,113.55
2025-10-06 08:15:00,2025-10-06,34,130.69,113.55
2025-10-06 08:30:00,2025-10-06,35,123.17,117.79
2025-10-06 08:45:00,2025-10-06,36,113.55,113.55
2025-10-06 09:00:00,2025-10-06,37,136.74,129.82
2025-10-06 09:15:00,2025-10-06,38,110.34,110.34
2025-10-06 09:30:00,2025-10-06,39,100.25,100.25
2025-10-06 09:45:00,2025-10-06,40,86.28,86.28
2025-10-06 10:00:00,2025-10-06,41,87.64,87.64
2025-10-06 10:15:00,2025-10-06,42,82.6,82.6
2025-10-06 10:30:00,2025-10-06,43,64.78,64.78
2025-10-06 10:45:00,2025-10-06,44,48.07,48.07
2025-10-06 11:00:00,2025-10-06,45,48.31,48.31
2025-10-06 11:15:00,2025-10-06,46,47.68,47.68
2025-10-06 11:30:00,2025-10-06,47,46.4,46.4
2025-10-06 11:45:00,2025-10-06,48,45.5,45.5
2025-10-06 12:00:00,2025-10-06,49,45.12,45.12
2025-10-06 12:15:00,2025-10-06,50,44.87,44.87
2025-10-06 12:30:00,2025-10-06,51,44.87,44.87
2025-10-06 12:45:00,2025-10-06,52,42.88,42.88
2025-10-06 13:00:00,2025-10-06,53,44.87,44.87
2025-10-06 13:15:00,2025-10-06,54,44.67,44.67
2025-10-06 13:30:00,2025-10-06,55,40.0,40.0
2025-10-06 13:45:00,2025-10-06,56,36.2,36.2
2025-10-06 14:00:00,2025-10-06,57,36.2,36.2
2025-10-06 14:15:00,2025-10-06,58,36.64,36.64
2025-10-06 14:30:00,2025-10-06,59,36.2,36.2
2025-10-06 14:45:00,2025-10-06,60,36.2,36.2
2025-10-06 15:00:00,2025-10-06,61,36.2,36.2
2025-10-06 15:15:00,2025-10-06,62,40.0,40.0
2025-10-06 15:30:00,2025-10-06,63,40.0,40.0
2025-10-06 15:45:00,2025-10-06,64,45.1,45.1
2025-10-06 16:00:00,2025-10-06,65,37.8,37.8
2025-10-06 16:15:00,2025-10-06,66,44.0,44.0
2025-10-06 16:30:00,2025-10-06,67,45.5,45.5
2025-10-06 16:45:00,2025-10-06,68,47.81,47.81
2025-10-06 17:00:00,2025-10-06,69,47.68,47.68
2025-10-06 17:15:00,2025-10-06,70,60.0,60.0
2025-10-06 17:30:00,2025-10-06,71,79.78,79.78
2025-10-06 17:45:00,2025-10-06,72,87.0,87.0
2025-10-06 18:00:00,2025-10-06,73,73.05,73.05
2025-10-06 18:15:00,2025-10-06,74,86.76,86.76
2025-10-06 18:30:00,2025-10-06,75,106.09,106.09
2025-10-06 18:45:00,2025-10-06,76,129.82,129.82
2025-10-06 19:00:00,2025-10-06,77,107.04,107.04
2025-10-06 19:15:00,2025-10-06,78,125.34,125.34
2025-10-06 19:30:00,2025-10-06,79,158.18,158.18
2025-10-06 19:45:00,2025-10-06,80,159.99,159.99
2025-10-06 20:00:00,2025-10-06,81,158.18,158.18
2025-10-06 20:15:00,2025-10-06,82,161.18,161.18
2025-10-06 20:30:00,2025-10-06,83,167.0,167.0
2025-10-06 20:45:00,2025-10-06,84,167.0,167.0
2025-10-06 21:00:00,2025-10-06,85,182.59,182.59
2025-10-06 21:15:00,2025-10-06,86,175.01,175.01
2025-10-06 21:30:00,2025-10-06,87,160.43,160.43
2025-10-06 21:45:00,2025-10-06,88,158.93,158.93
2025-10-06 22:00:00,2025-10-06,89,143.22,143.22
2025-10-06 22:15:00,2025-10-06,90,126.23,126.23
2025-10-06 22:30:00,2025-10-06,91,119.94,119.94
2025-10-06 22:45:00,2025-10-06,92,113.55,113.55
2025-10-06 23:00:00,2025-10-06,93,112.33,112.33
2025-10-06 23:15:00,2025-10-06,94,106.83,106.83
2025-10-06 23:30:00,2025-10-06,95,101.2,101.2
2025-10-06 23:45:00,2025-10-06,96,92.16,92.16
2025-10-07 00:00:00,2025-10-07,1,111.6,111.6
2025-10-07 00:15:00,2025-10-07,2,110.46,110.46
2025-10-07 00:30:00,2025-10-07,3,110.0,110.0
2025-10-07 00:45:00,2025-10-07,4,109.28,109.28
2025-10-07 01:00:00,2025-10-07,5,110.86,110.86
2025-10-07 01:15:00,2025-10-07,6,108.89,108.89
2025-10-07 01:30:00,2025-10-07,7,107.5,107.5
2025-10-07 01:45:00,2025-10-07,8,107.45,107.45
2025-10-07 02:00:00,2025-10-07,9,107.45,107.45
2025-10-07 02:15:00,2025-10-07,10,107.45,107.45
2025-10-07 02:30:00,2025-10-07,11,107.45,107.45
2025-10-07 02:45:00,2025-10-07,12,106.63,106.63
2025-10-07 03:00:00,2025-10-07,13,104.57,104.57
2025-10-07 03:15:00,2025-10-07,14,104.17,104.17
2025-10-07 03:30:00,2025-10-07,15,102.94,102.94
2025-10-07 03:45:00,2025-10-07,16,102.94,102.94
2025-10-07 04:00:00,2025-10-07,17,102.94,102.94
2025-10-07 04:15:00,2025-10-07,18,102.94,102.94
2025-10-07 04:30:00,2025-10-07,19,102.94,102.94
2025-10-07 04:45:00,2025-10-07,20,104.57,104.57
2025-10-07 05:00:00,2025-10-07,21,100.0,100.0
2025-10-07 05:15:00,2025-10-07,22,101.36,101.36
2025-10-07 05:30:00,2025-10-07,23,102.94,102.94
2025-10-07 05:45:00,2025-10-07,24,107.42,107.42
2025-10-07 06:00:00,2025-10-07,25,104.57,104.57
2025-10-07 06:15:00,2025-10-07,26,108.09,108.09
2025-10-07 06:30:00,2025-10-07,27,109.76,109.76
2025-10-07 06:45:00,2025-10-07,28,111.6,111.6
2025-10-07 07:00:00,2025-10-07,29,112.55,112.55
2025-10-07 07:15:00,2025-10-07,30,117.88,117.88
2025-10-07 07:30:00,2025-10-07,31,124.5,124.5
2025-10-07 07:45:00,2025-10-07,32,129.12,129.12
2025-10-07 08:00:00,2025-10-07,33,150.55,150.55
2025-10-07 08:15:00,2025-10-07,34,135.79,135.79
2025-10-07 08:30:00,2025-10-07,35,126.92,126.92
2025-10-07 08:45:00,2025-10-07,36,116.0,116.0
2025-10-07 09:00:00,2025-10-07,37,161.42,161.42
2025-10-07 09:15:00,2025-10-07,38,119.77,119.77
2025-10-07 09:30:00,2025-10-07,39,107.67,107.67
2025-10-07 09:45:00,2025-10-07,40,83.54,83.54
2025-10-07 10:00:00,2025-10-07,41,96.93,96.93
2025-10-07 10:15:00,2025-10-07,42,78.72,78.72
2025-10-07 10:30:00,2025-10-07,43,67.81,67.81
2025-10-07 10:45:00,2025-10-07,44,60.1,60.1
2025-10-07 11:00:00,2025-10-07,45,66.33,66.33
2025-10-07 11:15:00,2025-10-07,46,57.12,57.12
2025-10-07 11:30:00,2025-10-07,47,45.0,45.0
2025-10-07 11:45:00,2025-10-07,48,38.6,38.6
2025-10-07 12:00:00,2025-10-07,49,58.78,58.78
2025-10-07 12:15:00,2025-10-07,50,50.73,50.73
2025-10-07 12:30:00,2025-10-07,51,49.0,49.0
2025-10-07 12:45:00,2025-10-07,52,45.0,45.0
2025-10-07 13:00:00,2025-10-07,53,45.0,45.0
2025-10-07 13:15:00,2025-10-07,54,43.42,43.42
2025-10-07 13:30:00,2025-10-07,55,40.0,40.0
2025-10-07 13:45:00,2025-10-07,56,37.2,37.2
2025-10-07 14:00:00,2025-10-07,57,37.2,37.2
2025-10-07 14:15:00,2025-10-07,58,35.75,35.75
2025-10-07 14:30:00,2025-10-07,59,36.83,36.83
2025-10-07 14:45:00,2025-10-07,60,39.58,39.58
2025-10-07 15:00:00,2025-10-07,61,37.2,37.2
2025-10-07 15:15:00,2025-10-07,62,40.2,40.2
2025-10-07 15:30:00,2025-10-07,63,45.0,45.0
2025-10-07 15:45:00,2025-10-07,64,48.84,48.84
2025-10-07 16:00:00,2025-10-07,65,44.25,44.25
2025-10-07 16:15:00,2025-10-07,66,49.0,49.0
2025-10-07 16:30:00,2025-10-07,67,59.0,59.0
2025-10-07 16:45:00,2025-10-07,68,67.55,67.55
2025-10-07 17:00:00,2025-10-07,69,60.1,60.1
2025-10-07 17:15:00,2025-10-07,70,67.81,67.81
2025-10-07 17:30:00,2025-10-07,71,81.2,81.2
2025-10-07 17:45:00,2025-10-07,72,101.76,101.76
2025-10-07 18:00:00,2025-10-07,73,84.22,84.22
2025-10-07 18:15:00,2025-10-07,74,104.57,104.57
2025-10-07 18:30:00,2025-10-07,75,115.8,115.8
2025-10-07 18:45:00,2025-10-07,76,133.99,133.99
2025-10-07 19:00:00,2025-10-07,77,118.73,118.73
2025-10-07 19:15:00,2025-10-07,78,130.34,130.34
2025-10-07 19:30:00,2025-10-07,79,170.13,170.13
2025-10-07 19:45:00,2025-10-07,80,180.81,180.81
2025-10-07 20:00:00,2025-10-07,81,175.0,175.0
2025-10-07 20:15:00,2025-10-07,82,160.09,160.09
2025-10-07 20:30:00,2025-10-07,83,169.68,169.68
2025-10-07 20:45:00,2025-10-07,84,168.63,168.63
2025-10-07 21:00:00,2025-10-07,85,175.0,175.0
2025-10-07 21:15:00,2025-10-07,86,168.0,168.0
2025-10-07 21:30:00,2025-10-07,87,153.06,153.06
2025-10-07 21:45:00,2025-10-07,88,129.11,129.11
2025-10-07 22:00:00,2025-10-07,89,126.23,126.23
2025-10-07 22:15:00,2025-10-07,90,120.0,120.0
2025-10-07 22:30:00,2025-10-07,91,117.0,117.0
2025-10-07 22:45:00,2025-10-07,92,115.8,115.8
2025-10-07 23:00:00,2025-10-07,93,117.88,117.88
2025-10-07 23:15:00,2025-10-07,94,116.28,116.28
2025-10-07 23:30:00,2025-10-07,95,114.0,114.0
2025-10-07 23:45:00,2025-10-07,96,111.0,111.0
2025-10-08 00:00:00,2025-10-08,1,112.52,112.52
2025-10-08 00:15:00,2025-10-08,2,111.92,111.92
2025-10-08 00:30:00,2025-10-08,3,111.79,111.79
2025-10-08 00:45:00,2025-10-08,4,110.0,110.0
2025-10-08 01:00:00,2025-10-08,5,106.0,106.0
2025-10-08 01:15:00,2025-10-08,6,105.01,105.01
2025-10-08 01:30:00,2025-10-08,7,103.78,103.78
2025-10-08 01:45:00,2025-10-08,8,102.2,102.2
2025-10-08 02:00:00,2025-10-08,9,102.2,102.2
2025-10-08 02:15:00,2025-10-08,10,101.37,101.37
2025-10-08 02:30:00,2025-10-08,11,101.0,101.0
2025-10-08 02:45:00,2025-10-08,12,100.01,100.01
2025-10-08 03:00:00,2025-10-08,13,100.0,100.0
2025-10-08 03:15:00,2025-10-08,14,100.0,100.0
2025-10-08 03:30:00,2025-10-08,15,99.99,99.99
2025-10-08 03:45:00,2025-10-08,16,99.0,99.0
2025-10-08 04:00:00,2025-10-08,17,100.0,100.0
2025-10-08 04:15:00,2025-10-08,18,100.0,100.0
2025-10-08 04:30:00,2025-10-08,19,100.0,100.0
2025-10-08 04:45:00,2025-10-08,20,100.0,100.0
2025-10-08 05:00:00,2025-10-08,21,94.6,94.6
2025-10-08 05:15:00,2025-10-08,22,96.0,96.0
2025-10-08 05:30:00,2025-10-08,23,98.62,98.62
2025-10-08 05:45:00,2025-10-08,24,101.0,101.0
2025-10-08 06:00:00,2025-10-08,25,100.0,100.0
2025-10-08 06:15:00,2025-10-08,26,102.2,102.2
2025-10-08 06:30:00,2025-10-08,27,106.94,106.94
2025-10-08 06:45:00,2025-10-08,28,111.8,111.8
2025-10-08 07:00:00,2025-10-08,29,113.99,113.99
2025-10-08 07:15:00,2025-10-08,30,121.28,121.28
2025-10-08 07:30:00,2025-10-08,31,134.79,134.79
2025-10-08 07:45:00,2025-10-08,32,146.52,146.52
2025-10-08 08:00:00,2025-10-08,33,188.82,130.83
2025-10-08 08:15:00,2025-10-08,34,160.79,133.41
2025-10-08 08:30:00,2025-10-08,35,145.94,143.22
2025-10-08 08:45:00,2025-10-08,36,121.52,121.52
2025-10-08 09:00:00,2025-10-08,37,133.41,133.41
2025-10-08 09:15:00,2025-10-08,38,111.8,111.8
2025-10-08 09:30:00,2025-10-08,39,102.2,102.2
2025-10-08 09:45:00,2025-10-08,40,92.0,92.0
2025-10-08 10:00:00,2025-10-08,41,110.22,110.22
2025-10-08 10:15:00,2025-10-08,42,102.2,102.2
2025-10-08 10:30:00,2025-10-08,43,97.86,97.86
2025-10-08 10:45:00,2025-10-08,44,81.83,81.83
2025-10-08 11:00:00,2025-10-08,45,100.62,100.62
2025-10-08 11:15:00,2025-10-08,46,85.0,85.0
2025-10-08 11:30:00,2025-10-08,47,70.0,70.0
2025-10-08 11:45:00,2025-10-08,48,63.33,63.33
2025-10-08 12:00:00,2025-10-08,49,80.77,80.77
2025-10-08 12:15:00,2025-10-08,50,76.49,76.49
2025-10-08 12:30:00,2025-10-08,51,75.0,75.0
2025-10-08 12:45:00,2025-10-08,52,72.5,72.5
2025-10-08 13:00:00,2025-10-08,53,75.39,75.39
2025-10-08 13:15:00,2025-10-08,54,70.58,70.58
2025-10-08 13:30:00,2025-10-08,55,63.5,63.5
2025-10-08 13:45:00,2025-10-08,56,63.33,63.33
2025-10-08 14:00:00,2025-10-08,57,63.33,63.33
2025-10-08 14:15:00,2025-10-08,58,63.33,63.33
2025-10-08 14:30:00,2025-10-08,59,63.12,63.12
2025-10-08 14:45:00,2025-10-08,60,63.12,63.12
2025-10-08 15:00:00,2025-10-08,61,59.84,59.84
2025-10-08 15:15:00,2025-10-08,62,62.2,62.2
2025-10-08 15:30:00,2025-10-08,63,62.87,62.87
2025-10-08 15:45:00,2025-10-08,64,62.87,62.87
2025-10-08 16:00:00,2025-10-08,65,47.78,47.78
2025-10-08 16:15:00,2025-10-08,66,51.0,51.0
2025-10-08 16:30:00,2025-10-08,67,60.1,60.1
2025-10-08 16:45:00,2025-10-08,68,63.33,63.33
2025-10-08 17:00:00,2025-10-08,69,60.68,62.87
2025-10-08 17:15:00,2025-10-08,70,70.0,70.0
2025-10-08 17:30:00,2025-10-08,71,84.62,84.62
2025-10-08 17:45:00,2025-10-08,72,90.89,90.89
2025-10-08 18:00:00,2025-10-08,73,65.0,65.0
2025-10-08 18:15:00,2025-10-08,74,86.05,86.05
2025-10-08 18:30:00,2025-10-08,75,102.2,102.2
2025-10-08 18:45:00,2025-10-08,76,110.87,110.87
2025-10-08 19:00:00,2025-10-08,77,111.6,111.6
2025-10-08 19:15:00,2025-10-08,78,121.73,121.73
2025-10-08 19:30:00,2025-10-08,79,158.81,158.81
2025-10-08 19:45:00,2025-10-08,80,175.0,175.0
2025-10-08 20:00:00,2025-10-08,81,158.93,158.93
2025-10-08 20:15:00,2025-10-08,82,150.05,150.05
2025-10-08 20:30:00,2025-10-08,83,128.49,128.49
2025-10-08 20:45:00,2025-10-08,84,118.73,118.73
2025-10-08 21:00:00,2025-10-08,85,120.28,120.28
2025-10-08 21:15:00,2025-10-08,86,114.05,114.05
2025-10-08 21:30:00,2025-10-08,87,111.8,111.8
2025-10-08 21:45:00,2025-10-08,88,106.94,106.94
2025-10-08 22:00:00,2025-10-08,89,111.8,111.8
2025-10-08 22:15:00,2025-10-08,90,108.67,108.67
2025-10-08 22:30:00,2025-10-08,91,105.01,105.01
2025-10-08 22:45:00,2025-10-08,92,100.0,100.0
2025-10-08 23:00:00,2025-10-08,93,102.2,102.2
2025-10-08 23:15:00,2025-10-08,94,99.79,99.79
2025-10-08 23:30:00,2025-10-08,95,95.48,95.48
2025-10-08 23:45:00,2025-10-08,96,90.0,90.0
2025-10-09 00:00:00,2025-10-09,1,101.03,101.03
2025-10-09 00:15:00,2025-10-09,2,100.01,100.01
2025-10-09 00:30:00,2025-10-09,3,88.0,88.0
2025-10-09 00:45:00,2025-10-09,4,80.42,80.42
2025-10-09 01:00:00,2025-10-09,5,88.0,88.0
2025-10-09 01:15:00,2025-10-09,6,80.42,80.42
2025-10-09 01:30:00,2025-10-09,7,80.4,80.4
2025-10-09 01:45:00,2025-10-09,8,75.0,75.0
2025-10-09 02:00:00,2025-10-09,9,83.41,83.41
2025-10-09 02:15:00,2025-10-09,10,80.42,80.42
2025-10-09 02:30:00,2025-10-09,11,79.4,79.4
2025-10-09 02:45:00,2025-10-09,12,72.55,72.55
2025-10-09 03:00:00,2025-10-09,13,75.2,75.2
2025-10-09 03:15:00,2025-10-09,14,70.0,70.0
2025-10-09 03:30:00,2025-10-09,15,69.22,69.22
2025-10-09 03:45:00,2025-10-09,16,65.0,65.0
2025-10-09 04:00:00,2025-10-09,17,65.0,65.0
2025-10-09 04:15:00,2025-10-09,18,65.0,65.0
2025-10-09 04:30:00,2025-10-09,19,65.0,65.0
2025-10-09 04:45:00,2025-10-09,20,67.32,67.32
2025-10-09 05:00:00,2025-10-09,21,60.5,60.5
2025-10-09 05:15:00,2025-10-09,22,64.5,64.5
2025-10-09 05:30:00,2025-10-09,23,70.0,70.0
2025-10-09 05:45:00,2025-10-09,24,78.88,78.88
2025-10-09 06:00:00,2025-10-09,25,75.84,75.84
2025-10-09 06:15:00,2025-10-09,26,80.42,80.42
2025-10-09 06:30:00,2025-10-09,27,89.83,89.83
2025-10-09 06:45:00,2025-10-09,28,97.02,97.02
2025-10-09 07:00:00,2025-10-09,29,94.0,94.0
2025-10-09 07:15:00,2025-10-09,30,100.01,100.01
2025-10-09 07:30:00,2025-10-09,31,105.37,105.37
2025-10-09 07:45:00,2025-10-09,32,108.13,108.13
2025-10-09 08:00:00,2025-10-09,33,113.01,113.01
2025-10-09 08:15:00,2025-10-09,34,113.02,113.02
2025-10-09 08:30:00,2025-10-09,35,112.71,112.71
2025-10-09 08:45:00,2025-10-09,36,106.36,106.36
2025-10-09 09:00:00,2025-10-09,37,104.94,104.94
2025-10-09 09:15:00,2025-10-09,38,103.36,103.36
2025-10-09 09:30:00,2025-10-09,39,89.83,89.83
2025-10-09 09:45:00,2025-10-09,40,66.1,66.1
2025-10-09 10:00:00,2025-10-09,41,58.07,60.12
2025-10-09 10:15:00,2025-10-09,42,57.42,60.12
2025-10-09 10:30:00,2025-10-09,43,23.0,59.87
2025-10-09 10:45:00,2025-10-09,44,1.1,52.0
2025-10-09 11:00:00,2025-10-09,45,30.2,30.2
2025-10-09 11:15:00,2025-10-09,46,11.6,25.1
2025-10-09 11:30:00,2025-10-09,47,6.0,19.01
2025-10-09 11:45:00,2025-10-09,48,2.4,19.01
2025-10-09 12:00:00,2025-10-09,49,6.0,20.33
2025-10-09 12:15:00,2025-10-09,50,5.11,19.01
2025-10-09 12:30:00,2025-10-09,51,5.1,19.01
2025-10-09 12:45:00,2025-10-09,52,4.96,19.01
2025-10-09 13:00:00,2025-10-09,53,10.0,19.01
2025-10-09 13:15:00,2025-10-09,54,10.0,19.01
2025-10-09 13:30:00,2025-10-09,55,10.0,19.01
2025-10-09 13:45:00,2025-10-09,56,7.7,19.01
2025-10-09 14:00:00,2025-10-09,57,6.0,19.01
2025-10-09 14:15:00,2025-10-09,58,6.0,19.01
2025-10-09 14:30:00,2025-10-09,59,6.0,19.01
2025-10-09 14:45:00,2025-10-09,60,6.0,19.01
2025-10-09 15:00:00,2025-10-09,61,5.11,19.01
2025-10-09 15:15:00,2025-10-09,62,5.11,19.01
2025-10-09 15:30:00,2025-10-09,63,6.0,25.0
2025-10-09 15:45:00,2025-10-09,64,7.7,25.1
2025-10-09 16:00:00,2025-10-09,65,5.11,25.1
2025-10-09 16:15:00,2025-10-09,66,6.0,25.1
2025-10-09 16:30:00,2025-10-09,67,16.46,52.0
2025-10-09 16:45:00,2025-10-09,68,21.74,56.0
2025-10-09 17:00:00,2025-10-09,69,13.83,45.0
2025-10-09 17:15:00,2025-10-09,70,30.2,56.0
2025-10-09 17:30:00,2025-10-09,71,57.42,59.51
2025-10-09 17:45:00,2025-10-09,72,57.68,59.51
2025-10-09 18:00:00,2025-10-09,73,35.99,60.12
2025-10-09 18:15:00,2025-10-09,74,58.07,60.5
2025-10-09 18:30:00,2025-10-09,75,81.23,81.23
2025-10-09 18:45:00,2025-10-09,76,100.2,100.2
2025-10-09 19:00:00,2025-10-09,77,93.36,93.36
2025-10-09 19:15:00,2025-10-09,78,100.19,100.19
2025-10-09 19:30:00,2025-10-09,79,110.23,110.23
2025-10-09 19:45:00,2025-10-09,80,120.2,120.2
2025-10-09 20:00:00,2025-10-09,81,122.29,122.29
2025-10-09 20:15:00,2025-10-09,82,117.2,117.2
2025-10-09 20:30:00,2025-10-09,83,111.79,111.79
2025-10-09 20:45:00,2025-10-09,84,106.55,106.55
2025-10-09 21:00:00,2025-10-09,85,109.81,109.81
2025-10-09 21:15:00,2025-10-09,86,104.59,104.59
2025-10-09 21:30:00,2025-10-09,87,99.54,99.54
2025-10-09 21:45:00,2025-10-09,88,92.8,92.8
2025-10-09 22:00:00,2025-10-09,89,101.37,101.37
2025-10-09 22:15:00,2025-10-09,90,94.94,94.94
2025-10-09 22:30:00,2025-10-09,91,93.76,93.76
2025-10-09 22:45:00,2025-10-09,92,90.2,90.2
2025-10-09 23:00:00,2025-10-09,93,102.72,102.72
2025-10-09 23:15:00,2025-10-09,94,97.98,97.98
2025-10-09 23:30:00,2025-10-09,95,89.83,89.83
2025-10-09 23:45:00,2025-10-09,96,80.42,80.42
2025-10-10 00:00:00,2025-10-10,1,98.23,98.23
2025-10-10 00:15:00,2025-10-10,2,90.01,90.01
2025-10-10 00:30:00,2025-10-10,3,86.63,86.63
2025-10-10 00:45:00,2025-10-10,4,81.2,81.2
2025-10-10 01:00:00,2025-10-10,5,90.89,90.89
2025-10-10 01:15:00,2025-10-10,6,84.5,84.5
2025-10-10 01:30:00,2025-10-10,7,83.5,83.5
2025-10-10 01:45:00,2025-10-10,8,81.17,81.17
2025-10-10 02:00:00,2025-10-10,9,83.18,83.18
2025-10-10 02:15:00,2025-10-10,10,79.99,79.99
2025-10-10 02:30:00,2025-10-10,11,78.8,78.8
2025-10-10 02:45:00,2025-10-10,12,78.0,78.0
2025-10-10 03:00:00,2025-10-10,13,75.0,75.0
2025-10-10 03:15:00,2025-10-10,14,72.0,72.0
2025-10-10 03:30:00,2025-10-10,15,73.9,73.9
2025-10-10 03:45:00,2025-10-10,16,70.92,70.92
2025-10-10 04:00:00,2025-10-10,17,66.0,66.0
2025-10-10 04:15:00,2025-10-10,18,66.0,66.0
2025-10-10 04:30:00,2025-10-10,19,70.01,70.01
2025-10-10 04:45:00,2025-10-10,20,77.0,77.0
2025-10-10 05:00:00,2025-10-10,21,70.92,70.92
2025-10-10 05:15:00,2025-10-10,22,77.89,77.89
2025-10-10 05:30:00,2025-10-10,23,81.75,81.75
2025-10-10 05:45:00,2025-10-10,24,84.92,84.92
2025-10-10 06:00:00,2025-10-10,25,86.27,86.27
2025-10-10 06:15:00,2025-10-10,26,96.88,96.88
2025-10-10 06:30:00,2025-10-10,27,97.0,97.0
2025-10-10 06:45:00,2025-10-10,28,99.78,99.78
2025-10-10 07:00:00,2025-10-10,29,92.23,92.23
2025-10-10 07:15:00,2025-10-10,30,100.01,100.01
2025-10-10 07:30:00,2025-10-10,31,104.96,104.96
2025-10-10 07:45:00,2025-10-10,32,104.96,104.96
2025-10-10 08:00:00,2025-10-10,33,111.8,111.8
2025-10-10 08:15:00,2025-10-10,34,111.73,111.73
2025-10-10 08:30:00,2025-10-10,35,109.4,109.4
2025-10-10 08:45:00,2025-10-10,36,96.01,96.01
2025-10-10 09:00:00,2025-10-10,37,105.18,105.18
2025-10-10 09:15:00,2025-10-10,38,101.28,101.28
2025-10-10 09:30:00,2025-10-10,39,90.89,90.89
2025-10-10 09:45:00,2025-10-10,40,78.0,78.0
2025-10-10 10:00:00,2025-10-10,41,60.2,60.2
2025-10-10 10:15:00,2025-10-10,42,59.75,59.75
2025-10-10 10:30:00,2025-10-10,43,44.03,44.03
2025-10-10 10:45:00,2025-10-10,44,30.2,30.2
2025-10-10 11:00:00,2025-10-10,45,48.57,48.57
2025-10-10 11:15:00,2025-10-10,46,41.0,41.0
2025-10-10 11:30:00,2025-10-10,47,42.1,42.1
2025-10-10 11:45:00,2025-10-10,48,40.01,40.01
2025-10-10 12:00:00,2025-10-10,49,42.81,42.81
2025-10-10 12:15:00,2025-10-10,50,41.0,41.0
2025-10-10 12:30:00,2025-10-10,51,44.23,44.23
2025-10-10 12:45:00,2025-10-10,52,47.59,47.59
2025-10-10 13:00:00,2025-10-10,53,46.88,46.88
2025-10-10 13:15:00,2025-10-10,54,39.77,39.77
2025-10-10 13:30:00,2025-10-10,55,34.4,34.4
2025-10-10 13:45:00,2025-10-10,56,43.26,43.26
2025-10-10 14:00:00,2025-10-10,57,32.5,32.5
2025-10-10 14:15:00,2025-10-10,58,30.2,30.2
2025-10-10 14:30:00,2025-10-10,59,30.2,30.2
2025-10-10 14:45:00,2025-10-10,60,40.0,40.0
2025-10-10 15:00:00,2025-10-10,61,31.65,31.65
2025-10-10 15:15:00,2025-10-10,62,44.88,44.88
2025-10-10 15:30:00,2025-10-10,63,51.31,51.31
2025-10-10 15:45:00,2025-10-10,64,55.0,55.0
