TRADE_DATE,Cal-26,Q1-26,Ene-26,Feb-26,Mar-26,Q2-26,Apr-26,May-26,Jun-26,Q3-26,Jul-26,Aug-26,Sep-26,Q4-26,Oct-26,Nov-26,Dic-26,Cal-27,Q1-27,Ene-27,Feb-27,Mar-27,Q2-27,Apr-27,May-27,Jun-27,Q3-27,Jul-27,Aug-27,Sep-27,Q4-27,Oct-27,Nov-27,Dic-27,Cal-28,Q1-28,Ene-28,Feb-28,Mar-28,Q2-28,Apr-28,May-28,Jun-28,Q3-28,Jul-28,Aug-28,Sep-28,Q4-28,Oct-28,Nov-28,Dic-28,Cal-29,Cal-30,Cal-31,Cal-32,Cal-33,Cal-34,Cal-35,Cal-36,Spot,ZONE
2025-05-22,62.8,,,,,38.9,,,,70.74,,,,77.4,,,,59.5,64.21,,,,,,,,,,,,,,,,58.25,,,,,,,,,,,,,,,,,58.15,57.9,,,,,,,6.92,PT
2025-05-23,62.7,,,,,38.77,,,,70.51,,,,77.14,,,,59.4,64.11,,,,,,,,,,,,,,,,58.6,,,,,,,,,,,,,,,,,58.15,57.9,,,,,,,7.75,PT
2025-05-26,63.0,,,,,39.5,,,,70.78,,,,76.69,,,,59.5,64.21,,,,,,,,,,,,,,,,58.8,,,,,,,,,,,,,,,,,58.35,57.9,,,,,,,19.23,PT
2025-05-27,62.8,,,,,39.1,,,,71.1,,,,76.6,,,,60.25,64.96,,,,,,,,,,,,,,,,58.8,,,,,,,,,,,,,,,,,58.35,57.9,,,,,,,30.92,PT
2025-05-28,62.7,,,,,39.27,,,,70.44,,,,76.55,,,,59.25,63.96,,,,,,,,,,,,,,,,58.3,,,,,,,,,,,,,,,,,57.85,57.4,,,,,,,33.7,PT
2025-05-29,61.6,,,,,38.56,,,,69.74,,,,74.95,,,,58.8,63.51,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,57.85,57.4,,,,,,,40.19,PT
2025-05-30,61.05,,,,,38.7,,,,68.5,,,,74.56,,,,58.85,63.56,,,,,,,,,,,,,,,,58.05,,,,,,,,,,,,,,,,,57.85,57.4,,,,,,,49.98,PT
2025-06-02,62.0,,,,,38.7,,,,69.56,,,,76.1,,,,59.5,64.21,,,,,,,,,,,,,,,,58.7,,,,,,,,,,,,,,,,,57.85,57.4,,,,,,,34.96,PT
2025-06-03,62.75,,,,,39.07,,,,70.24,,,,76.85,,,,59.95,64.66,,,,,,,,,,,,,,,,58.7,,,,,,,,,,,,,,,,,57.85,57.4,,,,,,,53.95,PT
2025-06-04,62.75,,,,,39.5,,,,71.06,,,,76.55,,,,60.13,64.84,,,,,,,,,,,,,,,,58.7,,,,,,,,,,,,,,,,,57.85,57.4,,,,,,,66.16,PT
2025-06-05,63.23,,,,,40.0,,,,71.35,,,,76.9,,,,60.43,65.14,,,,,,,,,,,,,,,,59.06,,,,,,,,,,,,,,,,,58.21,57.75,,,,,,,67.84,PT
2025-06-06,63.3,,,,,39.25,,,,71.5,,,,77.27,,,,60.43,65.14,,,,,,,,,,,,,,,,59.57,,,,,,,,,,,,,,,,,58.09,57.63,,,,,,,73.65,PT
2025-06-09,62.85,,,,,40.0,,,,70.61,,,,76.31,,,,59.75,64.34,,,,,,,,,,,,,,,,58.95,,,,,,,,,,,,,,,,,58.09,57.63,,,,,,,63.19,PT
2025-06-10,62.4,,,,,38.91,,,,69.83,,,,75.84,,,,59.48,64.19,,,,,,,,,,,,,,,,58.63,,,,,,,,,,,,,,,,,57.77,57.31,,,,,,,100.19,PT
2025-06-11,63.65,,,,,40.11,,,,71.13,,,,77.13,,,,60.13,64.84,,,,,,,,,,,,,,,,58.88,,,,,,,,,,,,,,,,,58.02,57.56,,,,,,,73.63,PT
2025-06-12,63.7,,,,,39.55,,,,71.77,,,,77.06,,,,59.28,63.99,,,,,,,,,,,,,,,,58.53,,,,,,,,,,,,,,,,,57.67,57.21,,,,,,,65.59,PT
2025-06-13,64.85,,,,,40.13,,,,73.0,,,,78.53,,,,60.58,65.29,,,,,,,,,,,,,,,,59.01,,,,,,,,,,,,,,,,,57.67,57.21,,,,,,,71.92,PT
2025-06-16,64.3,,,,,38.05,,,,73.13,,,,78.63,,,,60.48,65.29,,,,,,,,,,,,,,,,59.13,,,,,,,,,,,,,,,,,57.95,57.49,,,,,,,55.71,PT
2025-06-17,64.5,,,,,39.63,,,,72.4,,,,78.25,,,,60.28,65.29,,,,,,,,,,,,,,,,58.83,,,,,,,,,,,,,,,,,58.0,57.5,,,,,,,95.32,PT
2025-06-18,64.75,,,,,40.01,,,,73.22,,,,78.68,,,,61.03,66.04,,,,,,,,,,,,,,,,59.93,,,,,,,,,,,,,,,,,58.7,57.5,,,,,,,106.32,PT
2025-06-19,65.3,,,,,40.51,,,,74.01,,,,78.61,,,,61.38,66.39,,,,,,,,,,,,,,,,60.28,,,,,,,,,,,,,,,,,59.05,57.85,,,,,,,116.46,PT
2025-06-20,64.9,,,,,40.66,,,,73.71,,,,78.43,,,,60.83,66.39,,,,,,,,,,,,,,,,60.98,,,,,,,,,,,,,,,,,59.75,58.55,,,,,,,113.25,PT
2025-06-23,65.26,,,,,39.51,,,,73.77,,,,79.66,,,,61.38,66.94,,,,,,,,,,,,,,,,61.13,,,,,,,,,,,,,,,,,59.9,58.7,,,,,,,110.56,PT
2025-06-24,62.4,,,,,38.51,,,,70.5,,,,76.5,,,,60.13,65.69,,,,,,,,,,,,,,,,59.93,,,,,,,,,,,,,,,,,59.3,58.7,,,,,,,97.18,PT
2025-06-25,62.03,,,,,39.26,,,,70.01,,,,76.01,,,,60.28,65.84,,,,,,,,,,,,,,,,60.08,,,,,,,,,,,,,,,,,59.3,58.7,,,,,,,81.06,PT
2025-06-26,61.0,,,,,37.82,,,,69.0,,,,74.55,,,,60.38,65.94,,,,,,,,,,,,,,,,60.13,,,,,,,,,,,,,,,,,59.25,58.7,,,,,,,93.03,PT
2025-06-27,61.1,,,,,38.11,,,,68.84,,,,75.08,,,,61.13,66.69,,,,,,,,,,,,,,,,60.33,,,,,,,,,,,,,,,,,59.25,58.7,,,,,,,93.1,PT
2025-06-30,61.05,,,,,38.46,,,,68.86,,,,74.51,,,,61.13,66.69,,,,,,,,,,,,,,,,60.33,,,,,,,,,,,,,,,,,59.25,58.7,,,,,,,110.94,PT
2025-07-01,61.75,,,,,39.0,,,,69.59,,,,74.58,,,,61.5,67.06,,,,37.94,,,,,,,,,,,,60.75,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,111.2,PT
2025-07-02,63.49,,,,,40.42,,,,71.16,,,,75.1,,,,62.9,68.46,,,,39.34,,,,,,,,,,,,62.15,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,100.36,PT
2025-07-03,63.0,,,,,40.1,,,,70.11,,,,73.35,,,,63.5,69.06,,,,39.94,,,,,,,,,,,,62.15,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,91.33,PT
2025-07-04,63.45,,,,,41.25,,,,70.1,,,,73.5,,,,63.25,68.81,,,,39.69,,,,,,,,,,,,62.15,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,99.63,PT
2025-07-07,63.25,,,,,41.5,,,,70.0,,,,72.59,,,,63.05,68.61,,,,39.49,,,,,,,,,,,,61.95,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,62.09,PT
2025-07-08,63.15,,,,,41.52,,,,70.36,,,,72.16,,,,63.25,68.81,,,,39.69,,,,,,,,,,,,61.95,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,45.95,PT
2025-07-09,63.7,,,,,42.0,,,,70.53,,,,72.7,,,,63.7,69.26,,,,40.14,,,,,,,,,,,,62.4,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,89.7,PT
2025-07-10,63.8,,,,,41.4,,,,70.83,,,,72.43,,,,63.7,69.26,,,,40.14,,,,,,,,,,,,62.25,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,106.97,PT
2025-07-11,63.76,,,,,42.0,,,,70.0,,,,72.0,,,,63.25,68.81,,,,39.69,,,,,,,,,,,,61.8,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,98.25,PT
2025-07-14,63.85,,,,,43.72,,,,69.39,,,,71.28,,,,63.45,69.01,,,,39.89,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,84.2,PT
2025-07-15,63.8,,,,,43.15,,,,69.77,,,,70.92,,,,63.3,68.86,,,,39.74,,,,,,,,,,,,61.85,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,83.11,PT
2025-07-16,63.85,,,,,43.5,,,,69.85,,,,70.95,,,,63.15,68.71,,,,39.59,,,,,,,,,,,,61.7,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,101.98,PT
2025-07-17,63.74,,,,,43.9,,,,70.0,,,,70.8,,,,62.95,68.51,,,,39.39,,,,,,,,,,,,61.5,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,102.85,PT
2025-07-18,63.4,,,,,43.95,,,,70.5,,,,70.02,,,,62.7,68.26,,,,39.14,,,,,,,,,,,,61.25,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,95.08,PT
2025-07-21,62.95,,,,,43.13,,,,69.81,,,,70.81,,,,62.5,68.06,,,,38.94,,,,,,,,,,,,61.05,,,,,,,,,,,,,,,,,59.8,58.7,,,,,,,57.61,PT
2025-07-22,62.4,,,,,43.05,,,,69.17,,,,70.12,,,,62.0,67.56,,,,38.44,,,,,,,,,,,,60.55,,,,,,,,,,,,,,,,,59.3,58.7,,,,,,,81.88,PT
2025-07-23,62.0,,,,,43.23,,,,68.27,,,,69.86,,,,61.55,67.11,,,,37.99,,,,,,,,,,,,60.55,,,,,,,,,,,,,,,,,59.3,58.7,,,,,,,84.43,PT
2025-07-24,62.2,,,,,43.4,,,,68.7,,,,70.39,,,,61.5,67.06,,,,37.94,,,,,,,,,,,,60.55,,,,,,,,,,,,,,,,,59.3,58.7,,,,,,,46.2,PT
2025-07-25,62.5,,,,,43.53,,,,68.5,,,,71.16,,,,61.9,67.46,,,,38.34,,,,,,,,,,,,60.55,,,,,,,,,,,,,,,,,59.3,58.7,,,,,,,42.08,PT
2025-07-28,62.4,,,,,43.75,,,,68.39,,,,71.0,,,,61.9,67.46,,,,38.34,,,,,,,,,,,,60.55,,,,,,,,,,,,,,,,,59.3,58.7,,,,,,,34.22,PT
2025-07-29,63.2,,,,,44.17,,,,68.8,,,,71.79,,,,62.5,68.06,,,,38.94,,,,,,,,,,,,60.55,,,,,,,,,,,,,,,,,59.3,58.7,,,,,,,32.15,PT
2025-07-30,63.1,,,,,44.24,,,,68.68,,,,71.48,,,,62.5,68.06,,,,38.94,,,,,,,,,,,,60.55,,,,,,,,,,,,,,,,,59.3,58.7,,,,,,,40.46,PT
2025-07-31,63.65,,,,,44.77,,,,69.9,,,,71.87,,,,61.95,67.51,,,,38.39,,,,,,,,,,,,60.55,,,,,,,,,,,,,,,,,59.3,58.7,,,,,,,64.22,PT
2025-08-01,62.5,,,,,44.2,,,,67.06,,,,71.2,,,,61.3,66.86,,,,37.74,,,,,,,,,,,,59.75,,,,,,,,,,,,,,,,,59.3,58.7,,,,,,,64.79,PT
2025-08-04,61.9,,,,,42.84,,,,67.65,,,,70.8,,,,60.4,65.96,,,,36.84,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,58.8,58.4,,,,,,,65.63,PT
2025-08-05,61.9,,,,,43.02,,,,67.72,,,,70.7,,,,60.8,66.36,,,,37.24,,,,,,,,,,,,60.25,,,,,,,,,,,,,,,,,58.8,58.4,,,,,,,58.8,PT
2025-08-06,61.5,,,,,43.0,,,,66.83,,,,70.85,,,,60.48,66.04,,,,36.92,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,58.8,58.4,,,,,,,78.5,PT
2025-08-07,60.75,,,,,42.38,,,,66.79,,,,70.0,,,,59.85,65.41,,,,36.29,,,,,,,,,,,,59.55,,,,,,,,,,,,,,,,,58.8,58.4,,,,,,,84.06,PT
2025-08-08,60.75,,,,,42.01,,,,66.66,,,,70.01,,,,59.8,65.36,,,,36.24,,,,,,,,,,,,59.6,,,,,,,,,,,,,,,,,58.8,58.4,,,,,,,77.63,PT
2025-08-11,60.9,,,,,42.41,,,,68.0,,,,71.4,,,,59.85,65.41,,,,36.29,,,,,,,,,,,,59.65,,,,,,,,,,,,,,,,,58.85,58.45,,,,,,,80.11,PT
2025-08-12,60.5,,,,,42.31,,,,67.87,,,,70.02,,,,59.6,65.16,,,,36.04,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,58.85,58.7,,,,,,,89.7,PT
2025-08-13,60.65,,,,,42.42,,,,68.04,,,,70.19,,,,59.75,65.31,,,,36.19,,,,,,,,,,,,59.8,,,,,,,,,,,,,,,,,59.2,59.05,,,,,,,101.2,PT
2025-08-14,60.7,,,,,41.91,,,,68.12,,,,71.3,,,,59.9,65.46,,,,36.34,,,,,,,,,,,,59.8,,,,,,,,,,,,,,,,,59.4,59.25,,,,,,,96.7,PT
2025-08-15,60.0,,,,,41.49,,,,67.44,,,,70.35,,,,59.8,65.36,,,,36.24,,,,,,,,,,,,59.7,,,,,,,,,,,,,,,,,59.1,58.95,,,,,,,69.27,PT
2025-08-18,59.85,,,,,41.75,,,,67.1,,,,70.95,,,,59.75,65.31,,,,36.19,,,,,,,,,,,,59.65,,,,,,,,,,,,,,,,,59.05,58.9,,,,,,,96.68,PT
2025-08-19,59.75,,,,,42.19,,,,67.0,,,,70.65,,,,59.93,65.49,,,,36.37,,,,,,,,,,,,59.65,,,,,,,,,,,,,,,,,59.05,58.9,,,,,,,77.72,PT
2025-08-20,60.22,,,,,42.0,,,,67.5,,,,71.75,,,,59.65,65.21,,,,36.09,,,,,,,,,,,,59.65,,,,,,,,,,,,,,,,,59.05,58.9,,,,,,,68.31,PT
2025-08-21,61.0,,,,,42.63,,,,68.55,,,,72.05,,,,59.75,65.31,,,,36.19,,,,,,,,,,,,59.75,,,,,,,,,,,,,,,,,59.05,58.9,,,,,,,53.92,PT
2025-08-22,61.31,,,,,42.98,,,,68.47,,,,71.95,,,,60.0,65.56,,,,36.44,,,,,,,,,,,,59.95,,,,,,,,,,,,,,,,,59.25,59.1,,,,,,,53.61,PT
2025-08-25,63.45,,,,,43.3,,,,68.9,,,,73.23,,,,60.45,66.01,,,,36.89,,,,,,,,,,,,60.4,,,,,,,,,,,,,,,,,59.7,59.1,,,,,,,92.3,PT
2025-08-26,62.7,,,,,42.78,,,,68.35,,,,71.9,,,,60.38,65.94,,,,36.82,,,,,,,,,,,,60.33,,,,,,,,,,,,,,,,,59.63,59.1,,,,,,,87.75,PT
2025-08-27,61.75,,,,,41.8,,,,67.5,,,,71.04,,,,59.75,65.31,,,,36.19,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,59.3,59.1,,,,,,,88.03,PT
2025-08-28,61.4,,,,,41.25,,,,67.26,,,,70.97,,,,59.65,65.21,,,,36.09,,,,,,,,,,,,59.9,,,,,,,,,,,,,,,,,59.2,59.0,,,,,,,54.38,PT
2025-08-29,62.4,,,,,41.8,,,,68.18,,,,72.0,,,,60.0,65.56,,,,36.44,,,,,,,,,,,,59.9,,,,,,,,,,,,,,,,,59.2,59.0,,,,,,,45.75,PT
2025-09-01,62.8,,,,,41.75,,,,68.8,,,,73.51,,,,60.5,66.06,,,,36.94,,,,,,,,,,,,59.9,,,,,,,,,,,,,,,,,59.2,59.0,,,,,,,30.65,PT
2025-09-02,62.93,,,,,41.85,,,,69.0,,,,73.49,,,,60.55,66.11,,,,36.99,,,,,,,,,,,,59.95,,,,,,,,,,,,,,,,,59.2,59.0,,,,,,,61.77,PT
2025-09-03,63.0,,,,,42.17,,,,68.75,,,,73.55,,,,61.0,66.56,,,,37.44,,,,,,,,,,,,59.95,,,,,,,,,,,,,,,,,59.2,59.0,,,,,,,55.32,PT
2025-09-04,63.05,,,,,42.5,,,,68.59,,,,73.73,,,,61.4,66.96,,,,37.84,,,,,,,,,,,,60.35,,,,,,,,,,,,,,,,,59.2,59.0,,,,,,,55.68,PT
2025-09-05,63.1,,,,,42.5,,,,68.75,,,,73.76,,,,61.3,66.86,,,,37.74,,,,,,,,,,,,60.25,,,,,,,,,,,,,,,,,59.2,59.0,,,,,,,55.73,PT
2025-09-08,63.85,,,,,42.88,,,,69.46,,,,74.68,,,,61.65,67.21,,,,38.09,,,,,,,,,,,,60.6,,,,,,,,,,,,,,,,,59.55,59.0,,,,,,,76.37,PT
2025-09-09,63.6,,,,,42.8,,,,68.95,,,,74.61,,,,61.6,67.16,,,,38.04,,,,,,,,,,,,60.6,,,,,,,,,,,,,,,,,59.55,59.0,,,,,,,63.56,PT
2025-09-10,63.7,,,,,42.18,,,,69.66,,,,74.81,,,,61.5,67.06,,,,37.94,,,,,,,,,,,,60.6,,,,,,,,,,,,,,,,,59.55,59.0,,,,,,,51.57,PT
2025-09-11,63.1,,,,,41.63,,,,68.9,,,,74.37,,,,61.0,66.56,,,,37.44,,,,,,,,,,,,60.6,,,,,,,,,,,,,,,,,59.55,59.0,,,,,,,54.68,PT
2025-09-12,63.27,,,,,41.73,,,,68.95,,,,74.51,,,,60.94,66.5,,,,37.38,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,59.55,59.0,,,,,,,73.65,PT
2025-09-15,62.9,,,,,41.59,,,,68.69,,,,74.41,,,,60.8,66.36,,,,37.24,,,,,,,,,,,,60.36,,,,,,,,,,,,,,,,,59.41,59.0,,,,,,,66.88,PT
2025-09-16,63.0,,,,,41.53,,,,68.8,,,,74.81,,,,60.6,66.16,,,,37.04,,,,,,,,,,,,60.16,,,,,,,,,,,,,,,,,58.5,58.5,,,,,,,72.64,PT
2025-09-17,62.35,,,,,41.34,,,,67.52,,,,73.56,,,,60.1,65.66,,,,36.54,,,,,,,,,,,,59.66,,,,,,,,,,,,,,,,,58.5,58.5,,,,,,,86.01,PT
2025-09-18,62.52,,,,,41.16,,,,68.05,,,,73.97,,,,60.3,65.86,,,,36.74,,,,,,,,,,,,59.86,,,,,,,,,,,,,,,,,58.7,58.65,,,,,,,97.01,PT
2025-09-19,61.2,,,,,39.75,,,,67.1,,,,73.05,,,,59.68,65.24,,,,36.12,,,,,,,,,,,,59.24,,,,,,,,,,,,,,,,,58.7,58.65,,,,,,,89.55,PT
2025-09-22,60.43,,,,,38.72,,,,66.86,,,,72.82,,,,59.68,65.24,,,,36.12,,,,,,,,,,,,59.24,,,,,,,,,,,,,,,,,58.7,58.65,,,,,,,34.53,PT
2025-09-23,61.38,,,,,39.57,,,,67.29,,,,73.6,,,,59.78,65.34,,,,36.22,,,,,,,,,,,,59.34,,,,,,,,,,,,,,,,,58.8,58.65,,,,,,,52.27,PT
2025-09-24,60.9,,,,,39.08,,,,67.0,,,,73.3,,,,59.35,64.91,,,,36.22,,,,,,,,,,,,59.35,,,,,,,,,,,,,,,,,58.8,58.65,,,,,,,47.6,PT
2025-09-25,61.5,,,,,39.54,,,,67.73,,,,73.86,,,,59.5,65.06,,,,36.37,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,58.95,58.65,,,,,,,79.4,PT
2025-09-26,61.5,,,,,39.23,,,,67.93,,,,73.91,,,,59.5,65.06,,,,36.37,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,58.95,58.65,,,,,,,91.65,PT
2025-09-29,61.6,,,,,39.5,,,,67.93,,,,73.9,,,,59.5,65.06,,,,36.37,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,59.06,PT
2025-09-30,61.6,,,,,39.9,,,,67.49,,,,73.99,,,,59.5,65.06,,,,36.37,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,82.8,PT
2025-10-01,61.66,,,,,40.0,28.16,,,67.3,,,,74.41,,,,59.5,65.06,,,,36.37,,,,65.19,,,,,,,,59.5,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,87.09,PT
2025-10-02,61.8,,,,,40.65,28.81,,,67.3,,,,74.38,,,,59.55,65.11,,,,36.42,,,,65.24,,,,,,,,59.85,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,86.32,PT
2025-10-03,62.3,,,,,41.3,29.46,,,68.18,,,,74.79,,,,59.9,65.46,,,,36.77,,,,65.59,,,,,,,,59.85,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,93.25,PT
2025-10-06,62.8,,,,,42.0,30.16,,,68.64,,,,75.23,,,,60.4,65.96,,,,37.27,,,,66.09,,,,,,,,59.85,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,78.53,PT
2025-10-07,63.05,,,,,42.65,30.81,,,68.89,,,,75.18,,,,60.35,65.91,,,,37.22,,,,66.04,,,,,,,,59.85,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,98.65,PT
2025-10-08,62.8,,,,,42.25,30.41,,,68.6,,,,75.02,,,,60.18,65.74,,,,37.05,,,,65.87,,,,,,,,59.85,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,98.29,PT
2025-10-09,62.55,,,,,42.1,30.26,,,68.09,,,,74.88,,,,60.05,65.61,,,,36.92,,,,65.74,,,,,,,,60.15,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,70.29,PT
2025-10-10,62.5,,,,,41.86,30.02,,,68.19,,,,75.06,,,,60.0,65.56,,,,36.87,,,,65.69,,,,,,,,60.0,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,79.22,PT
2025-10-13,61.94,,,,,41.35,29.51,,,67.65,,,,74.25,,,,59.5,65.06,,,,36.37,,,,65.19,,,,,,,,59.5,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,102.66,PT
2025-10-14,61.7,,,,,40.95,29.11,,,67.43,,,,74.09,,,,59.5,65.06,,,,36.37,,,,65.19,,,,,,,,59.5,,,,,,,,,,,,,,,,,59.3,59.0,,,,,,,110.67,PT
2025-10-15,61.78,,,,,41.0,29.16,,,67.67,,,,73.99,,,,59.5,65.06,,,,36.37,,,,65.19,,,,,,,,60.0,,,,,,,,,,,,,,,,,59.8,59.5,,,,,,,112.06,PT
2025-10-16,62.35,,,,,41.38,29.54,,,68.27,,,,74.58,,,,59.85,65.41,,,,36.72,,,,65.54,,,,,,,,60.0,,,,,,,,,,,,,,,,,59.8,59.5,,,,,,,111.46,PT
2025-10-17,62.47,,,,,41.75,29.91,,,68.25,,,,74.3,,,,59.7,65.26,,,,36.57,,,,65.39,,,,,,,,59.85,,,,,,,,,,,,,,,,,59.65,59.35,,,,,,,108.73,PT
2025-10-20,62.55,,,,,41.8,29.96,,,68.3,,,,75.02,,,,59.9,65.46,,,,36.77,,,,65.59,,,,,,,,59.85,,,,,,,,,,,,,,,,,59.65,59.35,,,,,,,41.64,PT
2025-10-21,62.8,,,,,42.13,30.29,,,68.43,,,,74.92,,,,59.6,65.16,,,,36.47,,,,65.29,,,,,,,,60.2,,,,,,,,,,,,,,,,,59.65,59.35,,,,,,,38.38,PT
2025-10-22,63.0,,,,,42.45,30.61,,,68.6,,,,75.02,,,,59.5,65.06,,,,36.37,,,,65.19,,,,,,,,60.0,,,,,,,,,,,,,,,,,59.65,59.35,,,,,,,27.98,PT
2025-10-23,63.2,,,,,42.7,30.86,,,68.4,,,,75.0,,,,59.75,65.31,,,,36.62,,,,65.44,,,,,,,,60.0,,,,,,,,,,,,,,,,,59.65,59.35,,,,,,,25.06,PT
2025-10-24,62.8,,,,,42.0,30.16,,,68.4,,,,74.54,,,,59.4,64.96,,,,36.27,,,,65.09,,,,,,,,59.75,,,,,,,,,,,,,,,,,59.65,59.35,,,,,,,95.93,PT
2025-10-27,63.48,,,,,42.83,30.91,,,69.75,,,,75.64,,,,59.95,65.51,,,,36.82,,,,65.64,,,,,,,,60.1,,,,,,,,,,,,,,,,,60.0,59.7,,,,,,,89.73,PT
2025-10-28,63.68,,,,,42.34,30.11,,,70.09,,,,76.35,,,,59.75,65.31,,,,36.62,,,,65.44,,,,,,,,59.9,,,,,,,,,,,,,,,,,59.8,59.5,,,,,,,101.52,PT
2025-10-29,64.45,,,,,42.01,30.66,,,71.51,,,,77.81,,,,59.78,65.34,,,,36.65,,,,65.47,,,,,,,,59.93,,,,,,,,,,,,,,,,,59.43,59.13,,,,,,,104.74,PT
2025-10-30,63.8,,,,,41.62,29.42,,,70.39,,,,76.81,,,,59.68,65.24,,,,36.55,,,,65.37,,,,,,,,59.73,,,,,,,,,,,,,,,,,59.43,59.13,,,,,,,90.92,PT
2025-10-31,63.35,,,,,41.52,29.32,,,69.68,,,,76.23,,,,59.48,65.04,,,,36.35,,,,65.17,,,,,,,,59.48,,,,,,,,,,,,,,,,,59.43,59.13,,,,,,,55.79,PT
2025-11-03,63.95,,,,,42.23,29.5,19.09,,70.33,,,,76.28,,,,59.68,65.24,,,,36.55,,,,65.37,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.43,59.13,,,,,,,82.89,PT
2025-11-04,64.5,,,,,42.68,29.95,19.54,,71.16,,,,76.4,,,,59.75,65.31,,,,36.62,,,,65.44,,,,,,,,59.8,,,,,,,,,,,,,,,,,59.55,59.25,,,,,,,49.44,PT
2025-11-05,63.75,,,,,41.82,29.19,18.92,,70.5,,,,75.91,,,,59.65,65.21,,,,36.52,,,,65.34,,,,,,,,60.05,,,,,,,,,,,,,,,,,59.55,59.25,,,,,,,27.75,PT
2025-11-06,63.38,,,,,41.56,29.01,18.8,,69.98,,,,75.69,,,,59.5,65.06,,,,36.37,,,,65.19,,,,,,,,60.05,,,,,,,,,,,,,,,,,59.55,59.25,,,,,,,41.24,PT
2025-11-07,62.94,,,,,41.47,30.93,29.51,,69.61,,,,75.16,,,,59.6,65.16,,,,36.47,,,,65.29,,,,,,,,60.15,,,,,,,,,,,,,,,,,60.1,59.8,,,,,,,68.22,PT
2025-11-10,62.32,,,,,41.07,30.63,29.11,,68.56,,,,74.88,,,,59.5,65.06,,,,36.37,,,,65.19,,,,,,,,59.95,,,,,,,,,,,,,,,,,60.1,59.8,,,,,,,81.69,PT
2025-11-11,62.4,,,,,40.92,30.52,28.96,,68.7,,,,74.57,,,,59.65,65.21,,,,36.52,,,,65.34,,,,,,,,59.95,,,,,,,,,,,,,,,,,60.1,59.8,,,,,,,66.88,PT
2025-11-12,62.68,,,,,41.38,30.86,29.41,,69.11,,,,74.76,,,,59.7,64.75,,,,36.57,,,,65.39,,,,,,,,59.95,,,,,,,,,,,,,,,,,59.75,59.75,,,,,,,27.78,PT
2025-11-13,62.5,,,,,41.38,30.86,29.41,,68.61,,,,74.45,,,,59.75,64.8,,,,36.62,,,,65.44,,,,,,,,59.5,,,,,,,,,,,,,,,,,59.5,59.5,,,,,,,31.9,PT
2025-11-14,63.05,,,,,41.87,31.23,29.91,,69.36,,,,74.66,,,,60.15,65.2,,,,37.02,,,,65.84,,,,,,,,59.9,,,,,,,,,,,,,,,,,59.5,59.5,,,,,,,29.39,PT
2025-11-17,62.68,,,,,41.75,31.47,30.15,,69.42,,,,74.12,,,,59.95,65.0,,,,36.82,,,,65.64,,,,,,,,60.0,,,,,,,,,,,,,,,,,59.6,59.5,,,,,,,79.21,PT
2025-11-18,62.68,,,,,41.8,31.51,30.2,,69.03,,,,74.8,,,,60.0,65.05,,,,36.87,,,,65.69,,,,,,,,60.05,,,,,,,,,,,,,,,,,59.65,59.5,,,,,,,79.38,PT
2025-11-19,61.0,,,,,40.93,30.61,29.35,,66.15,,,,72.81,,,,59.9,64.95,,,,36.77,,,,65.59,,,,,,,,59.55,,,,,,,,,,,,,,,,,59.01,58.86,,,,,,,100.16,PT
