TRADE_DATE,Cal-24,Q1-2024,Q2-2024,Q3-2024,Q4-2024,Cal-25,Q1-2025,Enero 2025,Febrero 2025,Marzo 2025,Q2-2025,Abril 2025,Mayo 2025,Junio 2025,Q3-2025,Julio 2025,Agosto 2025,Septiembre 2025,Q4-2025,Octubre 2025,Noviembre 2025,Diciembre 2025,Cal-26,Q1-26,Ene-26,Feb-26,Mar-26,Q2-26,Apr-26,May-26,Jun-26,Q3-26,Jul-26,Aug-26,Sep-26,Q4-26,Oct-26,Nov-26,Dic-26,Cal-27,Q1-27,Ene-27,Feb-27,Mar-27,Q2-27,Apr-27,May-27,Jun-27,Q3-27,Jul-27,Aug-27,Sep-27,Q4-27,Oct-27,Nov-27,Dic-27,Cal-28,Q1-28,Ene-28,Feb-28,Mar-28,Q2-28,Apr-28,May-28,Jun-28,Q3-28,Jul-28,Aug-28,Sep-28,Q4-28,Oct-28,Nov-28,Dic-28,Cal-29,Cal-30,Cal-31,Cal-32,Cal-33,Cal-34,Cal-35,Cal-36,PPA 26/30,PPA 27/31,Spot,ZONE
2023-07-12,95.0,112.25,79.0,89.84,98.93,73.5,88.86,,,,59.18,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,100.35,ES
2023-07-13,95.0,111.5,79.22,90.09,99.2,73.5,88.86,,,,59.18,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,102.45,ES
2023-07-14,96.5,113.26,80.47,91.51,100.77,73.5,88.86,,,,59.18,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,87.45,ES
2023-07-17,96.75,111.5,80.47,92.81,102.2,73.5,88.86,,,,59.18,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,87.48,ES
2023-07-18,97.63,111.5,82.0,93.76,103.25,73.75,88.86,,,,59.43,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,96.62,ES
2023-07-19,100.0,112.5,84.48,96.6,106.38,74.15,89.26,,,,59.83,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,95.11,ES
2023-07-20,100.0,114.5,83.9,95.94,105.65,75.15,90.26,,,,60.83,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,93.81,ES
2023-07-21,100.5,115.07,84.32,96.42,106.18,76.5,91.61,,,,62.18,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,92.81,ES
2023-07-24,100.75,115.36,84.53,96.66,106.44,76.5,91.61,,,,62.18,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,90.27,ES
2023-07-25,103.0,117.0,84.75,100.04,110.17,76.5,91.61,,,,62.95,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,90.63,ES
2023-07-26,102.0,117.5,84.75,97.91,107.82,77.0,91.61,,,,63.45,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,101.37,ES
2023-07-27,101.25,116.0,84.49,97.0,107.49,77.0,91.61,,,,63.45,,,,,,,,,,,,64.25,,,,,,,,,,,,,,,,,59.02,,,,,,,,,,,,,,,,,52.17,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,99.23,ES
2023-07-28,101.0,115.0,86.0,98.0,104.99,76.5,91.11,,,,62.95,,,,,,,,,,,,64.25,,,,,,,,,,,,,,,,,59.02,,,,,,,,,,,,,,,,,52.17,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,98.25,ES
2023-07-31,101.0,115.0,86.0,98.0,104.99,76.5,91.11,,,,62.95,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,59.02,,,,,,,,,,,,,,,,,52.17,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,88.92,ES
2023-08-01,100.5,115.25,86.5,100.0,100.26,76.5,91.11,,,,62.95,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,59.02,,,,,,,,,,,,,,,,,52.17,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,86.65,ES
2023-08-02,100.5,114.8,86.64,100.16,100.42,76.5,91.11,,,,62.95,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,59.02,,,,,,,,,,,,,,,,,52.17,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,76.09,ES
2023-08-03,101.5,114.25,88.58,99.59,103.59,76.5,91.11,,,,62.95,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,59.02,,,,,,,,,,,,,,,,,52.17,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,64.76,ES
2023-08-04,101.4,112.25,89.0,100.16,104.18,77.9,92.51,,,,64.35,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,58.5,,,,,,,,,,,,,,,,,52.17,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,66.84,ES
2023-08-07,100.6,113.0,88.25,99.5,101.66,77.5,92.11,,,,63.95,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,74.45,ES
2023-08-08,101.3,113.0,88.56,100.07,103.57,78.0,92.61,,,,64.45,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,96.44,ES
2023-08-09,103.0,118.0,89.0,100.75,104.27,78.0,92.61,,,,64.45,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,99.77,ES
2023-08-10,102.75,119.0,89.0,100.25,102.78,78.0,92.61,,,,64.45,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,104.75,ES
2023-08-11,102.75,119.25,89.0,100.13,102.66,77.75,92.36,,,,64.2,,,,,,,,,,,,63.5,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,113.09,ES
2023-08-14,103.25,119.0,89.68,100.9,103.45,77.75,92.36,,,,64.2,,,,,,,,,,,,63.5,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,97.61,ES
2023-08-15,103.55,120.0,89.74,100.97,103.52,77.75,92.36,,,,64.2,,,,,,,,,,,,63.5,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,95.63,ES
2023-08-16,103.4,119.5,89.71,100.93,103.49,78.25,92.86,,,,64.7,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,105.84,ES
2023-08-17,103.93,120.0,88.23,101.0,106.5,77.67,92.28,,,,64.12,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,113.96,ES
2023-08-18,103.9,121.0,87.9,100.62,106.1,77.67,92.28,,,,64.12,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,107.64,ES
2023-08-21,104.5,123.0,88.02,100.76,106.25,77.67,92.28,,,,64.12,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,117.25,ES
2023-08-22,106.1,125.0,88.79,101.64,109.0,79.27,93.88,,,,65.72,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,120.67,ES
2023-08-23,105.0,124.75,87.21,101.0,107.07,79.27,93.88,,,,65.72,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,134.94,ES
2023-08-24,103.0,118.0,86.0,100.96,107.02,79.27,93.88,,,,65.72,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,132.91,ES
2023-08-25,104.5,118.25,87.5,103.02,109.2,79.27,93.88,,,,65.72,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,111.69,ES
2023-08-28,105.9,118.5,89.0,106.0,110.06,79.27,93.88,,,,65.72,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,89.66,ES
2023-08-29,105.75,117.25,88.77,106.22,110.71,79.27,93.88,,,,65.72,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,102.57,ES
2023-08-30,105.85,116.0,89.33,107.0,111.0,79.27,93.88,,,,65.72,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,108.32,ES
2023-08-31,105.85,116.0,89.33,107.0,111.0,79.27,93.88,,,,65.72,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,110.57,ES
2023-09-01,104.15,113.6,87.93,105.0,110.0,79.27,93.88,,,,65.72,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,105.8,ES
2023-09-04,106.0,114.75,89.75,107.16,112.26,81.0,93.88,,,,67.45,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,86.85,ES
2023-09-05,107.3,115.5,89.99,109.2,114.41,81.0,93.88,,,,67.45,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,103.79,ES
2023-09-06,107.75,112.25,91.43,110.95,116.24,81.0,93.88,,,,67.45,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,107.1,ES
2023-09-07,107.75,112.5,91.75,111.32,115.31,83.0,93.88,,,,69.45,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,107.1,ES
2023-09-08,108.5,114.75,90.12,112.5,116.5,83.0,93.88,,,,69.45,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,103.83,ES
2023-09-11,109.25,116.5,93.0,111.71,115.69,83.0,93.88,,,,69.45,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,116.94,ES
2023-09-12,108.65,114.7,91.5,112.15,116.13,83.0,93.88,,,,69.45,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,116.66,ES
2023-09-13,110.0,115.0,92.5,114.16,118.21,85.0,95.88,,,,71.45,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,108.57,ES
2023-09-14,109.5,114.9,92.5,113.23,117.24,84.5,94.91,,,,70.95,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,106.46,ES
2023-09-15,109.5,114.75,92.54,113.28,117.3,84.5,94.91,,,,70.95,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,115.38,ES
2023-09-18,108.75,113.0,92.5,112.68,116.69,84.5,94.91,,,,70.95,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,105.81,ES
2023-09-19,107.0,111.25,90.99,110.85,114.78,84.6,93.0,,,,71.05,,,,,,,,,,,,67.5,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,109.9,ES
2023-09-20,107.25,111.25,89.09,112.25,116.25,84.6,93.0,,,,71.05,,,,,,,,,,,,67.5,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,93.65,ES
2023-09-21,107.25,111.58,89.0,112.14,116.13,84.75,93.15,,,,71.2,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,57.5,,,,,,,,,,,,,,,,,52.5,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,92.11,ES
2023-09-22,108.5,113.75,92.41,113.73,113.99,85.5,93.9,,,,71.95,,,,,,,,,,,,67.75,,,,,,,,,,,,,,,,,57.5,,,,,,,,,,,,,,,,,52.5,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,101.47,ES
2023-09-25,110.25,116.75,93.57,115.15,115.42,86.25,93.9,,,,72.7,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,57.5,,,,,,,,,,,,,,,,,52.5,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,119.05,ES
2023-09-26,108.65,113.0,91.13,113.16,117.17,86.25,93.9,,,,72.7,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,57.5,,,,,,,,,,,,,,,,,52.5,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,123.05,ES
2023-09-27,108.85,113.0,91.5,113.36,117.39,87.0,112.5,,,,73.45,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,57.5,,,,,,,,,,,,,,,,,52.5,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,114.83,ES
2023-09-28,109.5,113.5,92.7,113.81,117.85,88.0,113.5,,,,74.45,,,,,,,,,,,,68.75,,,,,,,,,,,,,,,,,57.5,,,,,,,,,,,,,,,,,52.5,,,,,,,,,,,,,,,,,46.96,45.52,44.31,,,,,,,,113.86,ES
2023-09-29,110.0,113.25,93.0,113.5,120.1,87.0,112.5,,,,73.45,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,,,,,48.58,47.09,45.84,,,,,,,,118.96,ES
2023-10-02,109.57,111.55,92.9,114.59,119.08,88.0,113.5,,,,74.45,,,,88.0,,,,,,,,69.88,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,,,,,48.58,47.09,45.84,,,,,,,,114.86,ES
2023-10-03,107.85,106.8,91.5,113.5,119.41,87.75,113.25,,,,74.2,,,,87.75,,,,,,,,69.88,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,,,,,48.58,47.09,45.84,,,,,,,,106.6,ES
2023-10-04,108.5,107.5,92.75,114.56,119.0,88.5,114.0,,,,74.95,,,,88.5,,,,,,,,70.63,,,,,,,,,,,,,,,,,58.75,,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,,,,,48.58,47.09,45.84,,,,,,,,102.74,ES
2023-10-05,107.7,107.35,90.25,114.5,118.5,89.0,114.5,,,,75.45,,,,89.0,,,,,,,,71.13,,,,,,,,,,,,,,,,,58.75,,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,,,,,48.58,47.09,45.84,,,,,,,,103.5,ES
2023-10-06,107.9,107.4,90.4,114.25,119.35,89.5,115.0,,,,75.95,,,,89.5,,,,,,,,71.25,,,,,,,,,,,,,,,,,58.75,,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,,,,,48.58,47.09,45.84,,,,,,,,105.51,ES
2023-10-09,110.0,111.8,93.75,115.79,118.5,89.5,115.0,,,,75.95,,,,89.5,,,,,,,,71.25,,,,,,,,,,,,,,,,,58.75,,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,,,,,48.58,47.09,45.84,,,,,,,,120.96,ES
2023-10-10,113.63,118.75,99.0,116.1,120.57,93.5,119.0,,,,79.95,,,,93.5,,,,,,,,71.75,,,,,,,,,,,,,,,,,58.75,,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,,,,,48.58,47.09,45.84,,,,,,,,125.39,ES
2023-10-11,115.0,118.0,98.5,119.38,123.97,94.5,120.0,,,,79.95,,,,93.5,,,,,,,,71.75,,,,,,,,,,,,,,,,,58.75,,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,,,,,48.58,47.09,45.84,,,,,,,,123.59,ES
2023-10-12,120.5,124.5,103.5,124.53,129.32,95.5,121.0,,,,79.95,,,,93.5,,,,,,,,71.75,,,,,,,,,,,,,,,,,58.75,,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,,,,,48.58,47.09,45.84,,,,,,,,121.95,ES
2023-10-13,124.0,128.0,107.0,128.25,132.61,96.0,121.5,,,,80.45,,,,94.0,,,,,,,,77.0,,,,,,,,,,,,,,,,,58.75,,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,,,,,48.58,47.09,45.84,,,,,,,,118.64,ES
2023-10-16,121.83,125.0,102.25,128.0,131.89,95.25,120.75,,,,79.7,,,,93.25,,,,,,,,75.83,,,,,,,,,,,,,,,,,60.88,,,,,,,,,,,,,,,,,56.28,,,,,,,,,,,,,,,,,48.95,47.12,45.87,,,,,,,,141.05,ES
2023-10-17,121.0,122.0,100.0,128.81,132.97,95.25,120.75,,,,79.7,,,,93.25,,,,,,,,75.83,,,,,,,,,,,,,,,,,61.31,,,,,,,,,,,,,,,,,56.68,,,,,,,,,,,,,,,,,48.96,47.13,45.88,,,,,,,,108.23,ES
2023-10-18,120.0,123.25,99.75,127.42,129.39,95.25,120.75,,,,79.7,,,,93.25,,,,,,,,75.83,,,,,,,,,,,,,,,,,61.31,,,,,,,,,,,,,,,,,56.68,,,,,,,,,,,,,,,,,48.96,47.13,45.88,,,,,,,,60.74,ES
2023-10-19,119.13,121.0,99.0,126.0,130.32,95.75,121.25,,,,80.2,,,,93.75,,,,,,,,76.23,,,,,,,,,,,,,,,,,61.63,,,,,,,,,,,,,,,,,56.98,,,,,,,,,,,,,,,,,49.08,47.24,45.99,,,,,,,,67.81,ES
2023-10-20,121.0,120.0,98.0,130.63,135.11,95.75,121.25,,,,80.2,,,,93.75,,,,,,,,76.25,,,,,,,,,,,,,,,,,61.63,,,,,,,,,,,,,,,,,56.98,,,,,,,,,,,,,,,,,49.08,47.24,45.99,,,,,,,,23.12,ES
2023-10-23,120.0,120.0,96.76,130.01,132.97,95.0,120.5,,,,79.45,,,,93.0,,,,,,,,76.25,,,,,,,,,,,,,,,,,61.63,,,,,,,,,,,,,,,,,56.98,,,,,,,,,,,,,,,,,49.08,47.24,45.99,,,,,,,,124.12,ES
2023-10-24,120.19,117.38,96.5,130.95,135.63,95.0,120.5,,,,79.45,,,,93.0,,,,,,,,76.0,,,,,,,,,,,,,,,,,61.63,,,,,,,,,,,,,,,,,56.98,,,,,,,,,,,,,,,,,49.08,47.24,45.99,,,,,,,,104.18,ES
2023-10-25,118.0,114.5,96.0,127.59,133.62,94.85,120.35,,,,79.3,,,,92.85,,,,,,,,76.0,,,,,,,,,,,,,,,,,61.63,,,,,,,,,,,,,,,,,56.98,,,,,,,,,,,,,,,,,49.08,47.24,45.99,,,,,,,,68.71,ES
2023-10-26,117.0,114.5,96.0,127.24,130.0,94.35,119.85,,,,78.8,,,,92.35,,,,,,,,76.0,,,,,,,,,,,,,,,,,61.63,,,,,,,,,,,,,,,,,56.98,,,,,,,,,,,,,,,,,49.08,47.24,45.99,,,,,,,,51.77,ES
2023-10-27,116.8,112.0,98.0,126.94,130.0,94.15,119.65,,,,78.6,,,,92.15,,,,,,,,76.0,,,,,,,,,,,,,,,,,61.63,,,,,,,,,,,,,,,,,56.98,,,,,,,,,,,,,,,,,49.08,47.24,45.99,,,,,,,,27.21,ES
2023-10-30,117.75,113.8,97.25,128.68,131.0,93.4,118.9,,,,77.85,,,,91.4,,,,,,,,75.25,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,57.32,,,,,,,,,,,,,,,,,49.08,47.58,46.32,,,,,,,,35.0,ES
2023-10-31,117.75,113.8,97.25,128.68,131.0,93.4,118.9,,,,77.85,,,,91.4,,,,,,,,76.92,,,,,,,,,,,,,,,,,63.22,,,,,,,,,,,,,,,,,60.4,,,,,,,,,,,,,,,,,49.82,47.58,46.32,,,,,,,,104.92,ES
2023-11-01,109.0,104.0,91.5,118.87,121.38,91.75,117.25,,,,76.2,,,,89.75,,,,,,,,78.33,,,,,,,,,,,,,,,,,64.38,,,,,,,,,,,,,,,,,61.51,,,,,,,,,,,,,,,,,49.82,47.58,46.32,,,,,,,,4.53,ES
2023-11-02,108.74,103.82,92.25,116.95,121.7,92.1,117.6,,,,76.55,,,,90.1,,,,,,,,76.1,,,,,,,,,,,,,,,,,61.48,,,,,,,,,,,,,,,,,57.31,,,,,,,,,,,,,,,,,49.82,47.58,46.32,,,,,,,,4.42,ES
2023-11-03,110.0,105.63,92.5,118.44,123.19,92.05,117.55,,,,76.5,,,,90.05,,,,,,,,76.05,,,,,,,,,,,,,,,,,61.48,,,,,,,,,,,,,,,,,57.31,,,,,,,,,,,,,,,,,49.82,47.58,46.32,,,,,,,,5.76,ES
2023-11-06,105.5,103.5,88.0,112.16,118.12,90.75,115.89,,,,75.42,,,,88.78,,,,,,,,75.0,,,,,,,,,,,,,,,,,64.68,,,,,,,,,,,,,,,,,60.3,,,,,,,,,,,,,,,,,50.48,47.58,46.32,,,,,,,,55.15,ES
2023-11-07,105.7,104.75,85.75,113.2,118.86,90.75,115.89,,,,75.42,,,,88.78,,,,,,,,75.0,,,,,,,,,,,,,,,,,64.68,,,,,,,,,,,,,,,,,60.3,,,,,,,,,,,,,,,,,50.48,47.58,46.32,,,,,,,,97.89,ES
2023-11-08,102.25,102.15,84.0,108.25,114.39,89.5,114.64,,,,74.17,,,,87.53,,,,,,,,73.75,,,,,,,,,,,,,,,,,64.68,,,,,,,,,,,,,,,,,60.3,,,,,,,,,,,,,,,,,50.48,47.58,46.32,,,,,,,,91.46,ES
2023-11-09,103.15,103.9,85.35,108.86,114.3,91.0,114.55,,,,74.17,,,,89.03,,,,,,,,74.25,,,,,,,,,,,,,,,,,63.44,,,,,,,,,,,,,,,,,59.14,,,,,,,,,,,,,,,,,50.48,47.44,46.19,,,,,,,,71.21,ES
2023-11-10,101.75,102.5,84.0,107.49,112.82,91.0,113.07,,,,74.17,,,,89.03,,,,,,,,74.25,,,,,,,,,,,,,,,,,63.44,,,,,,,,,,,,,,,,,59.14,,,,,,,,,,,,,,,,,50.48,47.44,46.19,,,,,,,,54.35,ES
2023-11-13,101.75,101.5,84.5,108.41,112.39,90.15,112.22,,,,73.32,,,,88.18,,,,,,,,74.0,,,,,,,,,,,,,,,,,63.44,,,,,,,,,,,,,,,,,59.14,,,,,,,,,,,,,,,,,50.48,47.44,46.19,,,,,,,,52.14,ES
2023-11-14,102.25,101.5,85.25,108.5,113.55,90.25,112.22,,,,73.42,,,,88.28,,,,,,,,74.1,,,,,,,,,,,,,,,,,63.44,,,,,,,,,,,,,,,,,59.14,,,,,,,,,,,,,,,,,50.48,47.44,46.19,,,,,,,,67.27,ES
2023-11-15,103.0,99.8,84.75,113.98,113.23,90.5,111.9,,,,73.67,,,,88.53,,,,,,,,75.5,,,,,,,,,,,,,,,,,63.44,,,,,,,,,,,,,,,,,59.14,,,,,,,,,,,,,,,,,50.48,47.44,46.19,,,,,,,,94.72,ES
2023-11-16,101.0,96.5,85.0,110.0,112.27,90.6,110.94,,,,73.77,,,,88.63,,,,,,,,75.5,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.7,,,,,,,,,,,,,,,,,50.48,47.44,46.19,,,,,,,,101.85,ES
2023-11-17,99.5,94.25,83.0,110.01,110.5,90.25,109.17,,,,73.42,,,,88.63,,,,,,,,75.5,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.7,,,,,,,,,,,,,,,,,50.48,47.44,46.19,,,,,,,,118.0,ES
2023-11-20,98.75,94.0,83.5,107.51,109.76,90.0,108.92,,,,73.17,,,,88.38,,,,,,,,75.5,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,58.7,,,,,,,,,,,,,,,,,50.48,47.44,46.19,,,,,,,,94.11,ES
2023-11-21,97.0,92.25,81.0,106.12,108.39,89.5,108.42,,,,72.67,,,,87.88,,,,,,,,76.93,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,59.81,,,,,,,,,,,,,,,,,50.48,47.44,46.19,,,,,,,,41.05,ES
